CONCERNS,Search,OLD ID#,Fiorella data ID#,FAO - ID,FAO - biblio ID,IN FAO or Fiorella?,# data points,ID#,Source,journal,Year,Geographic_location,Geographic Location - Cleaned,HDI,DemersPelag,EnvTemp,Form,Form - Clean,Season,SeasonCL,Species_from_search,Family,Matt - Comments,not sure,Other Info - INFOODS ONLY,DW protein,DW minerals,DW vitamins,DW FA,Ambig Protein,Ambig Minerals,Ambig Vitamins,Ambig FA,Protein - Sample Weight,Protein - Replicates,Protein - Value,Protein - Variance,Protein - Unit,PrRel,PrSt,Zn - Sample Weight,Zn - Replicates,Zn - Value,Zn - Variance,Zn - Unit,ZnRel,ZnSt,Ca - Sample Weight,Ca - Replicates,Ca - Value,Ca - Variance,Ca - Unit,CaRel,CaSt,Fe - Sample Weight,Fe - Replicates,Fe - Value,Fe - Variance,Fe - Unit,FeRel,FeSt,Se - Sample Weight,Se - Replicates,Se - Value,Se - Variance,Se - Unit,SeRel,SeSt,P - Sample Weight,P - Replicates,P - Value,P - Variance,P - Unit,PRel,PSt,Mg - Sample Weight,Mg - Replicates,Mg - Value,Mg - Variance,Mg - Unit,MgRel,MgSt,Potential mixup with N3.6_PUFA,Potential mixup with Vitamin A (1=does not clearly state total vitamin A),VitA - Sample Weight,VitA - Replicates,VitA - Value,VitA - Variance,VitA - Unit,VitARel,VitASt,VitB12 - Sample Weight,VitB12 - Replicates,VitB12 - Value,VitB12 - Variance,VitB12 - Unit,VitB12Rel,VitB12St,PUFA - Sample Weight,PUFA - Replicates,PUFA - Reported Value,PUFA - Value,PUFA - Variance,PUFA - Unit,PUFARel,PUFASt,EPA - Sample Weight,EPA - Replicates,EPA - Reported Value,EPA - Value,EPA - Variance,EPA - Unit,EPARel,EPASt,DHA - Sample Weight,DHA - Replicates,DHA - Reported Value,DHA - Value,DHA - Variance,DHA - Unit,DHARel,DHASt,O3 - Sample Weight,O3 - Replicates,n.3 - Reported Value,O3 - Value,O3 - Variance,O3 - Unit,O3Rel,O3St,O6 - Sample Weight,O6 - Replicates,n.6 - Reported Value,O6 - Value,O6 - Variance,O6 - Unit,O6Rel,O6St,Count,,,,,,
,FAO - INFOODS (V3.0),C_749,,902379,fc003,1,6,B_167,"Kuhnlein, H.V., Appavoo, D., Morrison, N. Soueida, R., Pierro, P. (1994). Use and nutrition composition of traditional Sahtu (Hareskin) Dene/Metis Foods. Journal of Food composition and analysis 7: 144-157. ",FAO - INFOODS (V3.0),1994,"Canada, Northwest Territories, western Canadian Arctic, community of K áhbamit úé (Colville Lake).",Canada,Very High,demersal,temperate,"Whitefish, wild, meat, raw",muscle,1988 to 1990,,Coregonus clupeaformis,Salmonidae,,,,,,,,,,,,,7,18,1.3,%,18,0.435153584,,7,0.4,0.13,mg/100g,0.4,0.052718932,,7,40,40,mg/100g,40,0.031576576,,7,0.5,0.24,mg/100g,0.5,0.033090846,, ,,, ,,,,7,240,19,mg/100g,240,0.155833741,,7,25,3.1,mg/100g,25,0.160465304,,,, ,,, ,,,,,,,,,,, ,,,,,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method",,,0,
sample from river,FAO - INFOODS (V3.0),C_750,,902389,fc004,1,1,B_168,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,pelagic-neritic,polar,"Cisco, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Coregonus autumnalis,Salmonidae,,,,,,,,,,,,, ,,, ,,,,,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,,1,nd,, μg/100g,,,,,,,,,,, ,,,, ,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,0,
sample from river,FAO - INFOODS (V3.0),C_751,,902392,fc004,1,1,B_169,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,polar,"Inconnu, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Stenodus leucichthys,Salmonidae,,,,,,,,,,,,, ,,, ,,,,,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,,1,nd,, μg/100g,,,,,,,,,,, ,,,, ,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,,
,FAO - INFOODS (V3.0),C_752,,902396,fc004,1,1,B_170,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,temperate,"Loche, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Lota lota,Lotidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,,4,3,5, μg/100g,3,0.005786927,,,,,,,,, ,,,,,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,,
,FAO - INFOODS (V3.0),C_755,,902403,fc004,1,0,B_171,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,subtropical,"Pike, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Esox lucius,Esocidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,tr,,μg/100g,,,,,,,,,,, ,,,,,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,,
,FAO - INFOODS (V3.0),C_756,,902407,fc004,1,1,B_172,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,temperate,"Whitefish, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Coregonus clupeaformis,Salmonidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,,5,10,12, μg/100g,10,0.027922714,,,,,,,,, ,,,,,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,,
,FAO - INFOODS (V3.0),C_757,,902414,fc004,1,0,B_173,"Morrison, N., Kuhnlein, H.V. (1993). Retinol content of wild foods consumed by the Sahtú (Hareskin) Dene/Metis. Journal of Food Composition and Analysis 6, 10-23.",FAO - INFOODS (V3.0),1993,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,temperate,"Whitefish, crookedback, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Coregonus clupeaformis,Salmonidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,tr,,μg/100g,,,,,,,,,,, ,,,,,,,, ,,,, ,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,,,,
sample from river,FAO - INFOODS (V3.0),C_761,,902429,fc006,1,2,B_174,"Appavoo, D.M., Kubow, S., Kuhnlein, H.V. (1991) Lipid composition of indigenous foods eaten by the Sahtú (Hareskin) Dene-Metis of the Northwest territories. Journal of Food Composition and Analysis 7, 107-119.",FAO - INFOODS (V3.0),1991,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,polar,"Inconnu, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Stenodus leucichthys,Salmonidae,,,,,,,,,,,,, ,,, ,,,,,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,,, ,,,,,,,,,,, ,,,, ,,,,2,,0.2,,g/100g,0.2,0.087374399,,2,,0.2,,g/100g,0.2,0.042634833,,,,,,,,,,,,,,,,,1,,tr=trace amount <0.05 g/100 g,,,,
,FAO - INFOODS (V3.0),C_762,,902433,fc006,1,1,B_175,"Appavoo, D.M., Kubow, S., Kuhnlein, H.V. (1991) Lipid composition of indigenous foods eaten by the Sahtú (Hareskin) Dene-Metis of the Northwest territories. Journal of Food Composition and Analysis 7, 107-119.",FAO - INFOODS (V3.0),1991,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,temperate,"Loche, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Lota lota,Lotidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,,, ,,,,,,,,,,, ,,,,,,,,7,,tr,,g/100g,,,,7,,0.1,,g/100g,0.1,0.021317416,,,,,,,,,,,,,,,,,1,,tr=trace amount <0.05 g/100 g,,,,
,FAO - INFOODS (V3.0),C_763,,902439,fc006,1,1,B_176,"Appavoo, D.M., Kubow, S., Kuhnlein, H.V. (1991) Lipid composition of indigenous foods eaten by the Sahtú (Hareskin) Dene-Metis of the Northwest territories. Journal of Food Composition and Analysis 7, 107-119.",FAO - INFOODS (V3.0),1991,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,subtropical,"Pike, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Esox lucius,Esocidae,,,,,,,,,,,,, ,,, ,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,,, ,,,,,,,,,,, ,,,,,,,,4,,tr,,g/100g,,,,4,,0.1,,g/100g,0.1,0.021317416,,,,,,,,,,,,,,,,,1,,tr=trace amount <0.05 g/100 g,,,,
,FAO - INFOODS (V3.0),C_764,,902443,fc006,1,2,B_177,"Appavoo, D.M., Kubow, S., Kuhnlein, H.V. (1991) Lipid composition of indigenous foods eaten by the Sahtú (Hareskin) Dene-Metis of the Northwest territories. Journal of Food Composition and Analysis 7, 107-119.",FAO - INFOODS (V3.0),1991,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",Canada,Very High,demersal,temperate,"Whitefish, wild, meat, raw",muscle,July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),,Coregonus clupeaformis,Salmonidae,,,,,,,,,,,,, ,,,,,,,,,,,,,, ,,,,,,, ,,,,,,, ,,, ,,,, ,,, ,,,, ,,, ,,,,,, ,,, ,,,,,,,,,,, ,,,,,,,,6,,0.1,,g/100g,0.1,0.0436872,,6,,0.1,,g/100g,0.1,0.021317416,,,,,,,,,,,,,,,,,1,,tr=trace amount <0.05 g/100 g,,,,
,FAO - INFOODS (V2.1),C_765,,900001,fi2,1,1,B_178,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",FAO - INFOODS (V2.1),1999,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",Thailand,High,benthopelagic,tropical,"Common silver barb, wild, muscle fillet, raw",muscle,May-Oct,,Barbonymus gonionotus,Cyprinidae,,,,,,,,,,,,,1,17.9,,%,17.9,0.42662116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,NNP calc. as % of TN,,,,
,FAO - INFOODS (V2.1),C_766,,900004,fi2,1,1,B_179,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",FAO - INFOODS (V2.1),1999,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",Thailand,High,benthopelagic,#N/A,"Nile Tilapia, wild, muscle fillet, raw",muscle,May-Oct,,Oreochromis niloticus,Cichlidae,,,,, ,,,,,,,,1,19.8,,%,19.8,0.588737201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,NNP calc. as % of TN,,,,
,FAO - INFOODS (V2.1),C_767,,900007,fi2,1,1,B_180,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",FAO - INFOODS (V2.1),1999,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",Thailand,High,benthopelagic,tropical,"Striped catfish, wild, muscle fillet, raw",muscle,May-Oct,,Pangasianodon hypophthalmus,Pangasiidae,,,,, ,,,,,,,,1,17,,%,17,0.349829352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,NNP calc. as % of TN,,,,
,FAO - INFOODS (V2.1),C_768,,900020,fi2,1,1,B_181,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",FAO - INFOODS (V2.1),1999,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",Thailand,High,demersal,tropical,"Spotted featherback, wild, skinned, minced, raw",muscle,May-Oct,,Chitala chitala,Notopteridae,,,,, ,,,,,,,,1,16.7,,%,16.7,0.324232082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,NNP calc. as % of TN,,,,
,FAO - INFOODS (V2.1),C_769,,900059,fi4,1,7,B_182,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",FAO - INFOODS (V2.1),1996,"Canada, James Bay, Lac Temoin",Canada,Very High,benthopelagic,temperate,"Lake trout, wild, female, flesh, raw",muscle,Aug-Sep 1993,,Salvelinus namaycush,Salmonidae,,,adult female fish,,,,,,,,,,,15,,%,15,0.179180887,,,0.5,,mg/100g,0.5,0.06837647,,,3,,mg/100g,3,6.83E-06,,,0.2,,mg/100g,0.2,0.009098063,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,,,1,,g/100g,1,0.054591113,,,,0.14,,g/100g,0.14,0.06116208,,,,0.3,,g/100g,0.3,0.063952249,,,,,,,,,, ,,,,,,,1,,trace for mineral values: <0.1 mcg/100g food (FW); trace for FA: <0.01g/100g food (FW),,,,
,FAO - INFOODS (V2.1),,,900067,fi8,1,4,B_183,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,demersal,tropical,"Flatwhiskered catfish, wild, skinless fillet, raw",muscle,0,,Pinirampus pirinampu,Pimelodidae,,,"mean length and weight of fish: 63cm, 2700g",, ,,,,,,,,1,16.39,,%,16.39,0.29778157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.62278186,,g/100g,0.62278186,0.033998355,,1,,0.02333765,,g/100g,0.02333765,0.010195566,,1,,0.07001295,,g/100g,0.07001295,0.014924952,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900068,fi8,1,4,B_184,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,demersal,tropical,"Jaú, wild, skinless fillet, raw",muscle,0,,Zungaro zungaro,Pimelodidae,,,"mean length and weight of fish: 95cm, 5950g",, ,,,,,,,,1,16.92,,%,16.92,0.343003413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.94055696,,g/100g,0.94055696,0.051346051,,1,,0.044148592,,g/100g,0.044148592,0.019287284,,1,,0.075820408,,g/100g,0.075820408,0.016162952,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900069,fi8,1,4,B_185,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,demersal,tropical,"Duckbill catfish, wild, skinless fillet, raw",muscle,0,,Sorubim lima,Pimelodidae,,,"mean length and weight of fish: 53cm, 860g",, ,,,,,,,,1,16.07,,%,16.07,0.270477816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,1.435439438,,g/100g,1.435439438,0.078362236,,1,,0.02059454,,g/100g,0.02059454,0.008997178,,1,,0.077229525,,g/100g,0.077229525,0.016463339,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900070,fi8,1,4,B_186,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,demersal,subtropical,"Jurupoca, wild, skinless fillet, raw",muscle,0,,Hemisorubim platyrhynchos,Pimelodidae,,,"mean length and weight of fish: 55cm, 935g",, ,,,,,,,,1,18.1,,%,18.1,0.443686007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.717490355,,g/100g,0.717490355,0.039168597,,1,,0.01850096,,g/100g,0.01850096,0.008082551,,1,,0.04047085,,g/100g,0.04047085,0.00862734,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900071,fi8,1,4,B_187,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,benthopelagic,subtropical,"Mandi-amarelo, wild, skinless fillet, raw",muscle,0,,Pimelodus maculatus,Pimelodidae,,,"mean length and weight of fish: 18cm, 205g",, ,,,,,,,,1,17.7,,%,17.7,0.409556314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.72002645,,g/100g,0.72002645,0.039307045,,1,,0.02215466,,g/100g,0.02215466,0.009678751,,1,,0.09466082,,g/100g,0.09466082,0.020179241,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900073,fi8,1,4,B_188,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",FAO - INFOODS (V2.1),2008,"Brazil, Miranda River",Brazil,High,pelagic,tropical,"Manduba, wild, skinless fillet, raw",muscle,0,,Ageneiosus inermis,Auchenipteridae,,,"mean length and weight of fish: 39cm, 580g",, ,,,,,,,,1,17.77,,%,17.77,0.41552901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.047293056,,g/100g,0.047293056,0.002581781,,1,,0.001647504,,g/100g,0.001647504,0.000719748,,1,,0.021005676,,g/100g,0.021005676,0.004477867,,,,,,,,,, ,,,,,,,1,,FA converted using XFA,,,,
,FAO - INFOODS (V2.1),,,900092,fi22,1,1,B_189,"Sant'Ana L.S., Ducatti C., Gonçalves Ramires D. (2010). Seasonal variations in chemical composition and stable isotopes of farmed and wild Brazilian freswater fish. Food Chemistry 122: 74-77",FAO - INFOODS (V2.1),2010,"Brazil, Amazonian region, Teles Pires River",Brazil,High,demersal,tropical,"Barred sorubim, wild, muscle flesh, raw",muscle,Sep (dry season) 2006,,Pseudoplatystoma fasciatum,Pimelodidae,,,"mean length and weight of fish: 75.5cm, 2990g",, ,,,,,,,,,19.56,,%,19.56,0.568259386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,
,FAO - INFOODS (V2.1),,,900093,fi22,1,1,B_190,"Sant'Ana L.S., Ducatti C., Gonçalves Ramires D. (2010). Seasonal variations in chemical composition and stable isotopes of farmed and wild Brazilian freswater fish. Food Chemistry 122: 74-77",FAO - INFOODS (V2.1),2010,"Brazil, Amazonian region, Teles Pires River",Brazil,High,demersal,tropical,"Barred sorubim, wild, muscle flesh, raw",muscle,Jan (wet season) 2007,,Pseudoplatystoma fasciatum,Pimelodidae,,,"mean length and weight of fish: 72.3cm, 3270g",, ,,,,,,,,,19.36,,%,19.36,0.551194539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,
,FAO - INFOODS (V2.1),,,900094,fi23,1,3,B_191,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",FAO - INFOODS (V2.1),2008,"Uganda, Napoleon Gulf in Lake Victora",Uganda,Low,benthopelagic,#N/A,"Nile tilapia, wild, skinless, boneless dorsal muscle, raw",muscle,Nov-05,,Oreochromis niloticus,Cichlidae,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.09082,,g/100g,0.09082,0.004957965,,1,,0.00874,,g/100g,0.00874,0.003818261,,1,,0.05846,,g/100g,0.05846,0.012462162,,,,,,,,,, ,,,,,,,1,,,,,,
,FAO - INFOODS (V2.1),,,900095,fi23,1,3,B_192,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",FAO - INFOODS (V2.1),2008,"Uganda, Bukungu at Lake Kyoga",Uganda,Low,benthopelagic,#N/A,"Nile tilapia, wild, skinless, boneless dorsal muscle, raw",muscle,Oct-05,,Oreochromis niloticus,Cichlidae,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.17168,,g/100g,0.17168,0.009372202,,1,,0.02035,,g/100g,0.02035,0.008890345,,1,,0.0714,,g/100g,0.0714,0.015220635,,,,,,,,,, ,,,,,,,1,,,,,,
,FAO - INFOODS (V2.1),,,900096,fi23,1,3,B_193,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",FAO - INFOODS (V2.1),2008,"Uganda, Lwampanga at Lake Kyoga",Uganda,Low,benthopelagic,#N/A,"Nile tilapia, wild, skinless, boneless dorsal muscle, raw",muscle,Dec-05,,Oreochromis niloticus,Cichlidae,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.1638,,g/100g,0.1638,0.008942024,,1,,0.01365,,g/100g,0.01365,0.005963303,,1,,0.06335,,g/100g,0.06335,0.013504583,,,,,,,,,, ,,,,,,,1,,,,,,
,FAO - INFOODS (V2.1),,,900097,fi23,1,3,B_194,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",FAO - INFOODS (V2.1),2008,"Uganda, Napoleon Gulf in Lake Victora",Uganda,Low,demersal,tropical,"Nile perch, wild, skinless, boneless, dorsal muscle, raw",muscle,Nov-05,,Lates niloticus,Latidae,,,,, ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,, ,,,,,,,,, ,,,,,,, ,,,,,,,1,,0.16345,,g/100g,0.16345,0.008922917,,1,,0.0119,,g/100g,0.0119,0.005198777,,1,,0.05082,,g/100g,0.05082,0.010833511,,,,,,,,,, ,,,,,,,1,,,,,,
