,Search,Year,GeographicLocation_Cleaned,DemersPelag,Form_Clean,Species_from_search,Family,Order,DepthRangeDeep,BodyShapeI,LMax,EnvTemp,trophic_level,K,tm,nutrient,nutvalue,Habitat
43,WOS,2005.0,Argentina,pelagic,whole,Bassanago_albescens,Congridae,Anguilliformes,1700.0,elongate,100.0,polar_deep,3.9,0.150000006,4.1,Protein,17.63,Marine
44,WOS,2005.0,Argentina,pelagic,whole,Bassanago_albescens,Congridae,Anguilliformes,1700.0,elongate,100.0,polar_deep,3.9,0.150000006,4.1,Protein,10.77,Marine
45,WOS,2005.0,Argentina,demersal,whole,Salilota_australis,Moridae,Gadiformes,1000.0,elongate,50.0,subtropical,4.4,0.129999995,5.1,Protein,16.41,Marine
46,WOS,2005.0,Argentina,demersal,whole,Salilota_australis,Moridae,Gadiformes,1000.0,elongate,50.0,subtropical,4.4,0.129999995,5.1,Protein,11.37,Marine
47,WOS,2005.0,Argentina,benthopelagic,whole,Notophycis_marginata,Moridae,Gadiformes,1200.0,elongate,34.0,subtropical,3.925,0.25,3.0,Protein,16.26,Marine
48,WOS,2005.0,Argentina,benthopelagic,whole,Macruronus_magellanicus,Merlucciidae,Gadiformes,500.0,elongate,115.0,subtropical,3.9,0.086999997,6.645092,Protein,13.14,Marine
49,WOS,2005.0,Argentina,benthopelagic,whole,Merluccius_australis,Merlucciidae,Gadiformes,1000.0,elongate,155.0,subtropical,4.4,0.312999994,2.04339,Protein,15.02,Marine
50,WOS,2005.0,Argentina,benthopelagic,whole,Merluccius_australis,Merlucciidae,Gadiformes,1000.0,elongate,155.0,subtropical,4.4,0.312999994,2.04339,Protein,16.29,Marine
51,WOS,2005.0,Argentina,benthopelagic,whole,Merluccius_hubbsi,Merlucciidae,Gadiformes,800.0,elongate,95.0,temperate,4.23,0.15,4.2,Protein,12.91,Marine
52,WOS,2005.0,Argentina,benthopelagic,whole,Merluccius_hubbsi,Merlucciidae,Gadiformes,800.0,elongate,95.0,temperate,4.23,0.15,4.2,Protein,16.38,Marine
53,WOS,2005.0,Argentina,pelagic,whole,Coelorinchus_fasciatus,Macrouridae,Gadiformes,1086.0,elongate,50.0,polar_deep,3.9,0.159999996,4.2,Protein,13.34,Marine
54,WOS,2005.0,Argentina,pelagic,whole,Genypterus_blacodes,Ophidiidae,Ophidiiformes,1000.0,elongate,200.0,polar_deep,4.2,0.086999997,6.462686,Protein,13.69,Marine
55,WOS,2005.0,Argentina,pelagic,whole,Genypterus_blacodes,Ophidiidae,Ophidiiformes,1000.0,elongate,200.0,polar_deep,4.2,0.086999997,6.462686,Protein,12.48,Marine
56,WOS,2005.0,Argentina,demersal,whole,Sebastes_oculatus,Sebastidae,Scorpaeniformes,410.6630435,fusiform,66.0,subtropical,3.744117647,0.140000001,5.1,Protein,16.61,Marine
57,WOS,2005.0,Argentina,demersal,whole,Prionotus_nudigula,Triglidae,Scorpaeniformes,200.0,fusiform,100.0,subtropical,4.2,0.129999995,5.287427,Protein,13.36,Marine
58,WOS,2005.0,Argentina,demersal,whole,Congiopodus_peruvianus,Congiopodidae,Scorpaeniformes,281.0,fusiform,32.2542,subtropical,3.15,0.36,2.0,Protein,12.21,Marine
59,WOS,2005.0,Argentina,benthopelagic,whole,Acanthistius_brasilianus,Serranidae,Perciformes,78.0,fusiform,60.0,subtropical,4.0,0.189999998,3.5,Protein,12.41,Marine
60,WOS,2005.0,Argentina,pelagic,whole,Brama_brama,Bramidae,Perciformes,1000.0,short_deep,100.0,polar_deep,4.1,0.083999999,8.116818,Protein,17.59,Marine
61,WOS,2005.0,Argentina,pelagic,whole,Brama_brama,Bramidae,Perciformes,1000.0,short_deep,100.0,polar_deep,4.1,0.083999999,8.116818,Protein,19.16,Marine
62,WOS,2005.0,Argentina,demersal,whole,Iluocoetes_fimbriatus,Zoarcidae,Perciformes,600.0,elongate,35.58000183,temperate,3.595833333,0.219999999,3.2,Protein,8.82,Marine
63,WOS,2005.0,Argentina,demersal,whole,Cottoperca_gobio,Bovichtidae,Perciformes,400.0,fusiform,80.0,subtropical,4.3,0.36,2.0,Protein,13.93,Marine
64,WOS,2005.0,Argentina,demersal,whole,Parona_signata,Carangidae,Perciformes,115.0,fusiform,60.0,subtropical,3.4,0.330000013,2.0,Protein,16.23,Marine
65,WOS,2005.0,Argentina,demersal,whole,Nemadactylus_bergi,Cheilodactylidae,Perciformes,277.5,fusiform,39.47999954,subtropical,3.2,0.180000007,3.9,Protein,17.57,Marine
66,WOS,2005.0,Argentina,demersal,whole,Nemadactylus_bergi,Cheilodactylidae,Perciformes,277.5,fusiform,39.47999954,subtropical,3.2,0.180000007,3.9,Protein,15.94,Marine
67,WOS,2005.0,Argentina,pelagic,whole,Dissostichus_eleginoides,Nototheniidae,Perciformes,3850.0,fusiform,215.0,temperate,4.0,0.118000001,4.924963,Protein,15.64,Marine
68,WOS,2005.0,Argentina,benthopelagic,whole,Patagonotothen_ramsayi,Nototheniidae,Perciformes,500.0,fusiform,44.0,temperate,3.5,0.25,2.847144,Protein,18.9,Marine
69,WOS,2005.0,Argentina,benthopelagic,whole,Patagonotothen_ramsayi,Nototheniidae,Perciformes,500.0,fusiform,44.0,temperate,3.5,0.25,2.847144,Protein,15.24,Marine
70,WOS,2005.0,Argentina,demersal,whole,Pseudopercis_semifasciata,Pinguipedidae,Perciformes,100.0,fusiform,105.0,subtropical,3.9,0.100000001,6.1,Protein,14.56,Marine
71,WOS,2005.0,Argentina,benthopelagic,whole,Seriolella_punctata,Centrolophidae,Perciformes,650.0,fusiform,66.0,temperate,3.4,0.409999996,1.640862,Protein,15.93,Marine
72,WOS,2005.0,Argentina,benthopelagic,whole,Seriolella_punctata,Centrolophidae,Perciformes,650.0,fusiform,66.0,temperate,3.4,0.409999996,1.640862,Protein,13.72,Marine
73,WOS,2005.0,Argentina,benthopelagic,whole,Stromateus_brasiliensis,Stromateidae,Perciformes,133.0,fusiform,264.812,subtropical,3.4,0.5,1.4,Protein,12.13,Marine
74,WOS,2005.0,Argentina,benthopelagic,whole,Stromateus_brasiliensis,Stromateidae,Perciformes,133.0,fusiform,264.812,subtropical,3.4,0.5,1.4,Protein,11.8,Marine
75,WOS,2005.0,Argentina,pelagic,whole,Cottunculus_granulosus,Psychrolutidae,Scorpaeniformes,1250.0,elongate,21.66,polar_deep,4.14,0.200000003,3.7,Protein,11.01,Marine
76,WOS,2005.0,Argentina,demersal,whole,Paralichthys_patagonicus,Paralichthyidae,Pleuronectiformes,200.0,flat,44.0,subtropical,3.9,0.180000007,3.514558,Protein,12.11,Marine
77,WOS,2005.0,Argentina,demersal,whole,Mancopsetta_maculata,Achiropsettidae,Pleuronectiformes,1115.0,flat,50.0,temperate,3.7,0.35,2.0,Protein,27.9,Marine
78,WOS,2005.0,Argentina,benthopelagic,whole,Squalus_acanthias,Squalidae ,Squaliformes,1460.0,elongate,160.0,temperate,4.5,0.1,12.183333,Protein,13.51,Marine
79,WOS,2005.0,Argentina,benthopelagic,whole,Squalus_acanthias,Squalidae ,Squaliformes,1460.0,elongate,160.0,temperate,4.5,0.1,12.183333,Protein,12.07,Marine
80,WOS,2005.0,Argentina,demersal,whole,Schroederichthys_bivius,Scyliorhinidae,Carcharhiniformes,78.0,elongate,70.0,subtropical,3.8,0.170000002,3.8,Protein,10.44,Marine
81,WOS,2005.0,Argentina,demersal,whole,Schroederichthys_bivius,Scyliorhinidae,Carcharhiniformes,78.0,elongate,70.0,subtropical,3.8,0.170000002,3.8,Protein,11.8,Marine
82,WOS,1988.0,India,demersal,whole,Nemipterus_japonicus,Nemipteridae,Perciformes,80.0,fusiform,32.0,tropical,3.8,0.50999999,1.418672,Protein,86.92,Marine
83,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,11.79,Marine
84,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,12.21,Marine
85,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,12.16,Marine
86,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,12.73,Marine
87,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,12.73,Marine
88,WOS,1999.0,USA,pelagic_neritic,whole,Thaleichthys_pacificus,Osmeridae,Osmeriformes,300.0,elongate,34.0,temperate,3.25,0.34,2.3,Protein,12.5,Marine
89,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,15.07,Marine
90,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,13.18,Marine
91,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,15.38,Marine
92,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,14.08,Marine
93,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,14.03,Marine
94,WOS,1999.0,USA,pelagic,whole,Mallotus_villosus,Osmeridae,Osmeriformes,725.0,elongate,20.0,polar_deep,3.2,0.453999996,1.727853,Protein,14.8,Marine
95,WOS,1999.0,USA,benthopelagic,whole,Ammodytes_hexapterus,Ammodytidae,Perciformes,275.0,elongate,30.0,temperate,3.13,0.15,5.0,Protein,15.65,Marine
96,WOS,1999.0,USA,benthopelagic,whole,Ammodytes_hexapterus,Ammodytidae,Perciformes,275.0,elongate,30.0,temperate,3.13,0.15,5.0,Protein,15.78,Marine
97,WOS,1999.0,USA,benthopelagic,whole,Ammodytes_hexapterus,Ammodytidae,Perciformes,275.0,elongate,30.0,temperate,3.13,0.15,5.0,Protein,17.77,Marine
98,WOS,1999.0,USA,benthopelagic,whole,Ammodytes_hexapterus,Ammodytidae,Perciformes,275.0,elongate,30.0,temperate,3.13,0.15,5.0,Protein,16.95,Marine
99,WOS,1999.0,USA,benthopelagic,whole,Ammodytes_hexapterus,Ammodytidae,Perciformes,275.0,elongate,30.0,temperate,3.13,0.15,5.0,Protein,15.81,Marine
100,WOS,1999.0,USA,demersal,whole,Trichodon_trichodon,Trichodontidae,Perciformes,375.0,elongate,30.5,temperate,3.95,0.37,2.0,Protein,15.03,Marine
101,WOS,1999.0,USA,demersal,whole,Trichodon_trichodon,Trichodontidae,Perciformes,375.0,elongate,30.5,temperate,3.95,0.37,2.0,Protein,15.26,Marine
102,WOS,1999.0,USA,demersal,whole,Lumpenus,Stichaeidae,Perciformes,344.333333,elongate,45.833333,temperate,3.29,0.14,5.3,Protein,16.74,Marine
103,WOS,1999.0,USA,pelagic,whole,Osmerus_mordax,Osmeridae,Osmeriformes,425.0,elongate,35.6,temperate,3.0,0.3,2.4,Protein,17.94,Marine
104,WOS,1999.0,USA,benthopelagic,whole,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Protein,14.02,Marine
105,WOS,1999.0,USA,demersal,whole,Zaprora_silenus,Zaproridae,Perciformes,675.0,short_deep,88.0,temperate,3.71,0.18,3.5,Protein,10.26,Marine
106,WOS,1999.0,USA,benthopelagic,whole,Hypomesus_pretiosus,Osmeridae,Osmeriformes,50.0,elongate,30.5,temperate,3.4,0.38,2.0,Protein,18.42,Marine
107,WOS,1999.0,USA,demersal,whole,Pleurogrammus_monopterygius,Hexagrammidae,Scorpaeniformes,575.0,fusiform,56.5,temperate,3.4,0.460999995,1.515498,Protein,17.72,Marine
108,WOS,1999.0,USA,benthopelagic,whole,Clupea_harengus,Clupeidae,Clupeiformes,364.0,fusiform,45.0,temperate,3.4,0.289999992,2.477548,Protein,12.1,Marine
109,WOS,2009.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Protein,15.7,Marine
110,WOS,2015.0,Bangladesh,benthopelagic,whole_parts,Pampus_argenteus,Stromateidae,Perciformes,110.0,short_deep,60.0,subtropical,3.3,0.449999988,1.631748,Protein,17.2,Marine
111,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Stolephorus_tri,Engraulidae,Clupeiformes,50.0,fusiform,9.5,tropical,3.233333333,1.029999971,0.8,Protein,17.6,Marine
112,WOS,2015.0,Bangladesh,demersal,whole_parts,Johnius_belangerii,Sciaenidae,Perciformes,40.0,fusiform,30.0,tropical,3.27,0.57,1.3,Protein,18.1,Marine
113,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Scomberomorus_guttatus,Scombridae,Perciformes,200.0,fusiform,76.0,tropical,4.3,0.340000004,1.9,Protein,20.5,Marine
114,WOS,2015.0,Bangladesh,reef_associated,whole_parts,Platycephalus_indicus,Platycephalidae,Scorpaeniformes,200.0,elongate,100.0,subtropical,3.6,0.360000014,1.823628,Protein,18.8,Marine
115,WOS,2015.0,Bangladesh,demersal,whole_parts,Chelon_parsia,Mugilidae,Mugiliformes,10.0,fusiform,43.51578953,tropical,2.609090909,0.287800001,3.02470375,Protein,16.1,Marine
116,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Eleutheronema_tetradactylum,Polynemidae,Perciformes,23.0,elongate,200.0,tropical,4.1,0.129999995,4.3,Protein,20.6,Marine
117,WOS,2015.0,Bangladesh,demersal,whole_parts,Sillaginopsis_panijus,Sillaginidae,Perciformes,47.38461538,elongate,44.0,tropical,3.3,0.419999987,1.6,Protein,19.3,Marine
118,WOS,2015.0,Bangladesh,benthopelagic,whole_parts,Glossogobius_giuris,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.69,1.1,Protein,16.6,Marine
119,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Hyporhamphus_limbatus,Hemiramphidae,Beloniformes,9.666666667,elongate,35.0,tropical,3.11,0.71,1.0,Protein,17.9,Marine
120,WOS,2015.0,Bangladesh,pelagic_neritic,whole,Corica_soborna,Clupeidae,Clupeiformes,20.0,fusiform,4.1,tropical,3.1,2.77,0.4,Protein,11.9,Marine
121,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Xenentodon_cancila,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.43,1.6,Protein,17.1,Marine
122,WOS,2015.0,Bangladesh,demersal,whole_parts,Eleotris_fusca,Eleotridae,Perciformes,5.0,elongate,26.0,tropical,3.79,0.35,2.1,Protein,16.9,Marine
123,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Protein,16.4,Marine
124,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Protein,19.0,Marine
125,WOS,2011.0,Black Sea,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Protein,14.78,Marine
126,WOS,2011.0,Black Sea,pelagic_neritic,muscle,Alosa_fallax,Clupeidae,Clupeiformes,300.0,fusiform,60.0,temperate,4.0,0.219999999,2.970896,Protein,16.43,Marine
127,WOS,2011.0,Black Sea,pelagic,muscle,Belone_belone,Belonidae,Beloniformes,237.0,elongate,93.0,temperate,4.2,0.248999998,2.628342,Protein,16.89,Marine
128,WOS,2011.0,Black Sea,pelagic_neritic,muscle,Liza_aurata,Mugilidae,Mugiliformes,10.0,fusiform,59.0,temperate,2.8,0.330000013,2.103572,Protein,16.19,Marine
129,WOS,2015.0,Mexico,reef_associated,muscle,Caranx_hippos,Carangidae,Perciformes,350.0,fusiform,124.0,subtropical,3.6,0.170000002,3.5,Protein,19.02,Marine
130,WOS,2015.0,Mexico,demersal,muscle,Sciaenops_ocellatus,Sciaenidae,Perciformes,98.53333333,fusiform,155.0,subtropical,3.7,0.463999987,1.37678,Protein,23.89,Marine
131,WOS,2008.0,Turkey,pelagic_neritic,muscle,Scomber_japonicus,Scombridae,Perciformes,300.0,fusiform,64.0,subtropical,3.4,0.47299999,1.53045,Protein,22.63,Marine
132,WOS,2008.0,Turkey,pelagic_neritic,muscle,Scomber_japonicus,Scombridae,Perciformes,300.0,fusiform,64.0,subtropical,3.4,0.47299999,1.53045,Protein,20.56,Marine
133,WOS,2008.0,Turkey,pelagic_neritic,muscle,Scomber_japonicus,Scombridae,Perciformes,300.0,fusiform,64.0,subtropical,3.4,0.47299999,1.53045,Protein,21.62,Marine
134,WOS,2008.0,Turkey,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Protein,20.06,Marine
135,WOS,2008.0,Turkey,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Protein,20.13,Marine
136,WOS,2008.0,Turkey,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Protein,18.66,Marine
137,WOS,2011.0,Turkey,demersal,muscle,Raja_clavata,Rajidae,Rajiformes,577.0,flat,105.0,subtropical,3.8,0.100000001,5.940837,Protein,18.58,Marine
138,WOS,2011.0,Turkey,benthopelagic,muscle,Squalus_acanthias,Squalidae ,Squaliformes,1460.0,elongate,160.0,temperate,4.5,0.1,12.183333,Protein,18.54,Marine
139,WOS,2009.0,Brazil,demersal,muscle,Centropomus_parallelus,Centropomidae,Perciformes,22.0,fusiform,72.0,subtropical,4.2,0.16,4.1,Protein,20.1,Marine
140,WOS,2009.0,Brazil,demersal,muscle,Macrodon_ancylodon,Sciaenidae,Perciformes,60.0,fusiform,45.0,subtropical,3.9,0.270000011,2.555557,Protein,18.8,Marine
141,WOS,2009.0,Brazil,demersal,muscle,Micropogonias_furnieri,Sciaenidae,Perciformes,60.0,fusiform,60.0,subtropical,3.1,0.5,1.411942,Protein,19.6,Marine
142,WOS,2009.0,Brazil,demersal,muscle,Mugil_liza,Mugilidae,Mugiliformes,51.66666667,fusiform,80.0,subtropical,2.45,0.239999995,2.663402,Protein,20.9,Marine
143,WOS,1979.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Protein,18.7,Marine
144,WOS,1979.0,USA,demersal,muscle,Ophiodon_elongatus,Hexagrammidae,Scorpaeniformes,475.0,elongate,152.0,temperate,4.3,0.180000007,3.409833,Protein,18.35,Marine
145,WOS,1979.0,USA,reef_associated,muscle,Sebastes_flavidus,Sebastidae,Scorpaeniformes,549.0,fusiform,27.0,temperate,4.2,0.157000005,4.150073,Protein,18.78,Marine
146,WOS,1979.0,USA,demersal,muscle,Sebastes_pinniger,Sebastidae,Scorpaeniformes,838.0,fusiform,70.0,subtropical,3.8,0.136999995,4.710542,Protein,18.88,Marine
147,WOS,1979.0,USA,reef_associated,muscle,Sebastes_melanops,Sebastidae,Scorpaeniformes,366.0,fusiform,63.0,temperate,4.38,0.09,7.5,Protein,19.15,Marine
148,WOS,1979.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Protein,16.81,Marine
149,WOS,1979.0,USA,demersal,muscle,Isopsetta_isolepis,Pleuronectidae,Pleuronectiformes,425.0,flat,55.0,temperate,3.6,0.360000014,1.955464,Protein,19.4,Marine
150,WOS,1979.0,USA,demersal,muscle,Parophrys_vetulus,Pleuronectidae,Pleuronectiformes,550.0,flat,49.0,temperate,3.4,0.243000001,2.907091,Protein,15.48,Marine
151,WOS,1979.0,USA,demersal,muscle,Platichthys_stellatus,Pleuronectidae,Pleuronectiformes,375.0,flat,91.0,polar_deep,3.6,0.192000002,3.546896,Protein,17.83,Marine
152,WOS,1979.0,USA,pelagic,muscle,Merluccius_productus,Merlucciidae,Gadiformes,1000.0,elongate,91.0,temperate,4.4,0.129999995,4.831787,Protein,16.87,Marine
153,WOS,1979.0,USA,benthopelagic,muscle,Oncorhynchus_tshawytscha,Salmonidae,Salmoniformes,375.0,fusiform,150.0,temperate,4.4,0.15,4.0,Protein,20.17,Marine
154,WOS,1979.0,USA,pelagic,muscle,Thunnus_alalunga,Scombridae,Perciformes,600.0,fusiform,140.0,subtropical,4.3,0.232999995,2.657964,Protein,23.96,Marine
169,WOS,2011.0,Turkey,demersal,muscle,Atherina_boyeri,Atherinidae,Atheriniformes,9.466666667,elongate,20.0,subtropical,3.2,0.159999996,4.942871,Protein,16.42,Marine
170,WOS,2012.0,Antarctica,pelagic,muscle,Dissostichus_mawsoni,Nototheniidae,Perciformes,2200.0,fusiform,200.0,polar_deep,3.9,0.093000002,6.43049,Protein,15.4,Marine
171,WOS,2012.0,Antarctica,benthopelagic,whole,Lepidonotothen_squamifrons,Nototheniidae,Perciformes,900.0,fusiform,55.0,temperate,3.4,0.116999999,5.688578,Protein,10.5,Marine
172,WOS,2012.0,Antarctica,pelagic,whole,Pagothenia_borchgrevinki,Nototheniidae,Perciformes,489.5,fusiform,22.60000038,polar_deep,3.15,0.299999997,2.55,Protein,16.4,Marine
173,WOS,2012.0,Antarctica,pelagic,whole,Pagothenia_borchgrevinki,Nototheniidae,Perciformes,489.5,fusiform,22.60000038,polar_deep,3.15,0.299999997,2.55,Protein,14.9,Marine
174,WOS,2012.0,Antarctica,pelagic,whole,Pagothenia_borchgrevinki,Nototheniidae,Perciformes,489.5,fusiform,22.60000038,polar_deep,3.15,0.299999997,2.55,Protein,13.9,Marine
175,WOS,2012.0,Antarctica,pelagic,whole,Pleuragramma_antarctica,Nototheniidae,Perciformes,728.0,fusiform,25.0,polar_deep,3.2,0.136000007,5.24879,Protein,8.3,Marine
176,WOS,2012.0,Antarctica,demersal,whole,Trematomus_bernacchii,Nototheniidae,Perciformes,700.0,fusiform,28.0,polar_deep,3.4,0.912,0.8015776,Protein,14.5,Marine
177,WOS,2012.0,Antarctica,demersal,whole,Trematomus_bernacchii,Nototheniidae,Perciformes,700.0,fusiform,28.0,polar_deep,3.4,0.912,0.8015776,Protein,16.7,Marine
178,WOS,2012.0,Antarctica,demersal,whole,Trematomus_bernacchii,Nototheniidae,Perciformes,700.0,fusiform,28.0,polar_deep,3.4,0.912,0.8015776,Protein,15.2,Marine
179,WOS,2012.0,Antarctica,demersal,whole,Trematomus_eulepidotus,Nototheniidae,Perciformes,650.0,fusiform,34.0,polar_deep,3.4,0.219999999,3.2,Protein,15.1,Marine
180,WOS,2012.0,Antarctica,demersal,whole,Trematomus_hansoni,Nototheniidae,Perciformes,549.0,fusiform,41.0,polar_deep,3.4,0.189999998,3.6,Protein,15.4,Marine
181,WOS,2012.0,Antarctica,pelagic,whole,Trematomus_lepidorhinus,Nototheniidae,Perciformes,800.0,fusiform,31.0,polar_deep,3.8,0.239999995,3.0,Protein,15.1,Marine
182,WOS,2012.0,Antarctica,demersal,whole,Trematomus_pennellii,Nototheniidae,Perciformes,732.0,fusiform,24.0,polar_deep,3.3,0.25,3.0,Protein,14.2,Marine
183,WOS,2012.0,Antarctica,demersal,whole,Trematomus_scotti,Nototheniidae,Perciformes,793.0,fusiform,16.0,polar_deep,3.2,0.370000005,2.1,Protein,14.8,Marine
184,WOS,2012.0,Antarctica,demersal,whole,Electrona_antarctica,Myctophidae,Myctophiformes,917.5,fusiform,8.199999809,polar_deep,3.2,0.170000002,4.805712,Protein,12.2,Marine
185,WOS,2012.0,Antarctica,pelagic,whole,Electrona_carlsbergi,Myctophidae,Myctophiformes,350.0,elongate,9.0,polar_deep,3.2,0.550000012,1.571342,Protein,13.9,Marine
186,WOS,2012.0,Antarctica,pelagic,whole,Gymnoscopelus_braueri,Myctophidae,Myctophiformes,2700.0,elongate,13.19999981,polar_deep,3.2,0.330000013,2.4,Protein,13.7,Marine
187,WOS,2012.0,Antarctica,pelagic,whole,Gymnoscopelus_nicholsi,Myctophidae ,Myctophiformes,1816.666667,elongate,15.32500017,polar_deep,3.3,0.308750007,2.7625,Protein,14.3,Marine
188,WOS,2012.0,Antarctica,pelagic,whole,Bathylagus_antarcticus,Bathylagidae,Osmeriformes,4000.0,elongate,14.0,polar_deep,3.12,0.17,4.7,Protein,7.7,Marine
189,WOS,2008.0,New Zealand,benthopelagic,whole_parts,Macruronus_novaezelandiae,Merlucciidae,Gadiformes,1000.0,elongate,120.0,subtropical,4.5,0.140000001,4.291893,Protein,19.5,Marine
190,WOS,2008.0,New Zealand,pelagic,whole_parts,Lepidorhynchus_denticulatus,Macrouridae,Gadiformes,1000.0,elongate,55.0,polar_deep,3.8,0.150000006,4.4,Protein,18.2,Marine
191,WOS,2008.0,New Zealand,demersal,whole,Pseudophycis_bachus,Moridae,Gadiformes,700.0,fusiform,38.09,subtropical,4.5,0.418000013,1.553669,Protein,18.0,Marine
192,WOS,2008.0,New Zealand,demersal,whole,Hemerocoetes,Percophidae ,Perciformes,153.5,elongate,28.0,temperate,4.0,0.341999996,3.4342056,Protein,30.3,Marine
193,WOS,2008.0,New Zealand,benthopelagic,whole_parts,Squalus_acanthias,Squalidae ,Squaliformes,1460.0,elongate,160.0,temperate,4.5,0.1,12.183333,Protein,19.3,Marine
